speed,acceleration,impact_force,road_condition,is_accident,severity
70.47,3.73,5.86,gravel,1,low
52.0,0.5,4.72,muddy,0,none
47.15,3.79,8.74,dry,1,medium
41.62,1.5,7.68,dry,1,medium
58.01,1.7,9.16,dry,1,high
54.83,1.48,5.79,dry,0,none
58.51,2.77,0.41,gravel,0,none
41.16,5.04,7.8,dry,1,medium
71.41,2.49,7.69,wet,1,medium
37.76,4.31,0.9,wet,0,none
54.94,1.46,7.34,gravel,1,medium
65.43,1.51,1.22,wet,0,none
74.37,1.47,3.39,dry,0,none
53.02,2.07,3.56,dry,0,none
49.45,4.68,6.4,muddy,0,none
83.9,2.49,4.32,dry,0,none
64.75,5.28,9.33,dry,1,high
87.8,4.45,9.89,dry,1,high
52.72,3.28,2.3,dry,0,none
61.53,2.34,4.9,wet,0,none
44.44,2.71,2.86,icy,0,none
43.25,1.43,7.66,icy,1,medium
77.23,5.35,7.51,dry,1,medium
54.56,2.68,7.21,wet,1,medium
66.64,2.73,6.56,wet,0,none
45.8,4.65,5.63,dry,0,none
42.05,3.76,4.6,dry,0,none
68.93,2.85,4.1,dry,0,none
43.18,4.35,5.58,wet,0,none
43.66,0.66,0.49,wet,0,none
77.33,0.74,5.07,wet,0,none
63.51,5.18,0.04,muddy,0,none
65.87,0.95,6.07,dry,0,none
56.87,3.29,1.52,icy,0,none
60.05,4.54,1.77,icy,0,none
51.06,4.3,5.46,gravel,1,low
80.71,1.56,4.57,wet,0,none
42.09,3.52,4.59,dry,0,none
82.2,4.11,6.39,dry,0,none
50.55,5.4,9.94,dry,1,high
31.19,4.78,1.42,muddy,0,none
72.76,3.32,5.25,dry,0,none
58.08,3.51,3.2,icy,0,none
81.33,5.06,7.47,dry,1,medium
52.37,2.69,5.37,wet,0,none
65.73,1.19,3.69,wet,0,none
69.93,1.63,3.34,gravel,0,none
80.67,1.29,5.36,dry,0,none
56.6,4.43,8.94,gravel,1,medium
55.02,4.64,5.25,gravel,1,low
64.05,1.08,3.48,muddy,0,none
53.73,2.19,3.59,dry,0,none
77.01,1.44,8.46,wet,1,medium
49.23,5.22,4.91,muddy,0,none
62.65,5.02,2.89,wet,0,none
46.16,5.11,6.77,wet,0,none
56.42,1.07,0.7,dry,0,none
39.06,4.38,9.13,wet,1,high
64.19,1.6,2.96,wet,0,none
39.27,5.1,8.1,gravel,1,medium
59.35,3.6,7.71,dry,1,medium
74.51,1.82,8.23,wet,1,medium
49.12,4.5,2.14,dry,0,none
75.15,3.67,7.01,dry,1,medium
58.79,5.34,5.62,dry,0,none
39.9,5.32,4.34,dry,0,none
65.48,5.16,8.71,dry,1,medium
64.37,1.71,4.39,dry,0,none
53.62,3.18,9.6,dry,1,high
53.5,3.76,8.54,dry,1,medium
52.43,3.89,0.62,dry,0,none
47.78,4.83,0.64,dry,0,none
54.41,3.57,8.82,dry,1,medium
43.85,5.8,8.85,dry,1,medium
64.12,2.93,1.26,dry,0,none
47.66,3.55,3.57,icy,0,none
49.44,5.88,7.26,muddy,1,medium
55.98,2.04,9.17,wet,1,high
42.47,2.89,4.55,wet,0,none
82.59,5.72,7.6,wet,1,medium
73.12,3.77,8.12,muddy,1,medium
38.11,1.02,7.01,muddy,1,medium
47.62,4.52,3.32,dry,0,none
54.36,4.52,1.62,dry,0,none
75.08,1.25,6.53,icy,1,medium
46.78,0.83,3.33,muddy,0,none
49.57,4.18,2.79,dry,0,none
62.37,2.2,3.38,dry,0,none
56.22,3.87,9.7,muddy,1,high
54.41,3.83,3.27,wet,0,none
55.84,5.35,9.75,dry,1,high
63.62,5.82,1.48,dry,0,none
93.03,1.57,5.47,wet,0,none
79.3,4.06,3.29,gravel,0,none
53.97,5.76,8.04,wet,1,medium
57.47,4.68,0.22,dry,0,none
42.82,4.14,6.21,dry,0,none
66.69,5.19,2.55,dry,0,none
58.57,0.93,4.98,dry,0,none
73.2,3.38,8.22,wet,1,medium
54.73,4.38,1.36,dry,0,none
62.67,0.99,3.99,gravel,0,none
95.65,3.67,9.78,wet,1,high
44.89,5.54,8.49,dry,1,medium
44.62,3.76,4.4,muddy,0,none
54.94,1.74,0.98,muddy,0,none
89.18,3.94,7.74,muddy,1,medium
47.64,3.07,3.22,icy,0,none
66.55,0.75,5.29,dry,0,none
60.53,2.31,1.05,wet,0,none
89.42,3.4,0.29,icy,0,none
46.38,3.69,2.32,wet,0,none
40.68,5.22,0.48,wet,0,none
43.69,2.41,3.95,gravel,0,none
79.02,4.5,7.53,icy,1,medium
67.82,1.56,9.12,dry,1,high
57.48,4.17,6.04,dry,0,none
59.56,1.19,9.6,dry,1,high
41.13,2.69,2.1,muddy,0,none
97.8,5.74,7.02,muddy,1,medium
89.46,5.12,6.36,icy,1,medium
75.18,1.13,6.97,wet,0,none
67.28,4.54,3.44,wet,0,none
61.01,1.24,4.82,muddy,0,none
45.56,4.07,8.26,muddy,1,medium
68.02,1.36,7.06,wet,1,medium
61.39,5.85,7.71,gravel,1,medium
55.05,1.9,0.72,gravel,0,none
50.1,2.15,3.44,muddy,0,none
71.27,4.7,2.66,muddy,0,none
65.09,3.05,9.56,gravel,1,high
33.25,1.95,0.92,dry,0,none
40.0,2.77,1.87,dry,0,none
62.6,5.35,3.27,icy,0,none
60.6,5.91,6.56,dry,0,none
70.59,1.21,8.88,gravel,1,medium
42.06,4.85,6.24,dry,0,none
58.38,5.35,8.27,wet,1,medium
42.91,4.54,5.73,muddy,0,none
47.39,0.88,1.82,wet,0,none
64.29,0.97,2.08,dry,0,none
43.35,3.5,1.33,wet,0,none
65.36,4.33,3.07,dry,0,none
56.68,5.33,2.5,dry,0,none
33.4,4.64,3.72,dry,0,none
78.02,1.87,6.08,gravel,1,medium
63.68,4.44,4.22,dry,0,none
84.85,4.87,5.85,dry,1,low
62.39,5.1,9.64,dry,1,high
58.14,3.63,6.76,dry,0,none
56.47,0.81,2.38,dry,0,none
66.36,3.72,0.48,gravel,0,none
77.93,1.92,2.81,gravel,0,none
57.57,0.93,5.39,dry,0,none
38.51,3.02,8.5,dry,1,medium
42.02,1.08,5.24,wet,0,none
51.28,1.91,4.59,dry,0,none
50.79,3.22,8.72,wet,1,medium
63.03,2.05,8.18,dry,1,medium
73.72,4.86,7.98,dry,1,medium
64.74,4.63,7.76,gravel,1,medium
75.92,3.29,8.14,wet,1,medium
60.87,0.67,0.19,wet,0,none
72.29,5.66,3.37,icy,0,none
51.6,1.96,5.9,wet,0,none
25.81,4.82,2.57,dry,0,none
72.48,3.39,3.25,muddy,0,none
77.63,5.3,4.03,dry,0,none
82.15,5.56,5.08,icy,1,low
40.37,4.47,4.57,dry,0,none
53.98,1.25,0.21,muddy,0,none
55.5,3.54,1.31,wet,0,none
14.73,2.41,6.38,gravel,1,medium
56.28,3.84,3.43,wet,0,none
78.78,3.55,7.19,dry,1,medium
39.66,5.68,7.8,dry,1,medium
75.73,2.98,7.78,dry,1,medium
48.12,5.38,2.5,icy,0,none
54.12,0.78,6.86,dry,0,none
37.19,4.62,3.45,icy,0,none
95.88,0.9,7.11,icy,1,medium
46.21,3.4,6.24,dry,0,none
73.9,1.02,7.83,dry,1,medium
77.73,3.86,7.15,dry,1,medium
47.31,5.04,3.9,gravel,0,none
49.14,3.66,5.52,wet,0,none
49.37,2.16,0.66,dry,0,none
62.1,3.14,9.02,dry,1,high
79.74,2.08,8.56,gravel,1,medium
52.26,2.81,3.55,wet,0,none
61.86,2.36,0.58,wet,0,none
88.82,1.42,7.72,dry,1,medium
52.74,2.1,4.49,dry,0,none
61.08,4.55,0.44,dry,0,none
50.25,4.68,6.25,muddy,0,none
69.22,2.37,7.24,wet,1,medium
48.82,0.84,3.93,gravel,0,none
49.48,1.04,4.2,wet,0,none
71.77,4.18,1.77,wet,0,none
45.78,2.54,9.14,dry,1,high
73.03,3.6,6.66,wet,0,none
71.95,3.3,7.41,gravel,1,medium
80.99,0.87,4.1,muddy,0,none
81.31,5.44,9.53,icy,1,high
52.31,2.56,1.83,dry,0,none
66.23,4.09,7.73,wet,1,medium
24.71,3.54,5.97,dry,0,none
40.01,1.9,4.04,dry,0,none
41.26,5.99,2.83,dry,0,none
67.64,3.54,5.54,wet,0,none
36.36,3.61,0.91,dry,0,none
55.56,2.63,2.24,dry,0,none
46.99,5.72,2.16,dry,0,none
67.85,1.8,1.33,dry,0,none
67.66,0.82,0.25,dry,0,none
84.64,3.43,6.52,wet,0,none
58.67,4.22,7.34,dry,1,medium
79.74,3.87,3.52,dry,0,none
65.37,4.73,1.9,muddy,0,none
46.59,3.22,3.97,dry,0,none
50.17,1.81,4.19,icy,0,none
48.65,2.65,5.54,gravel,1,low
62.54,0.62,2.57,dry,0,none
47.29,3.26,6.87,wet,0,none
28.15,4.32,2.84,dry,0,none
68.2,4.59,6.02,wet,0,none
62.81,5.42,1.53,wet,0,none
72.29,0.74,5.33,icy,1,low
75.99,0.72,4.71,dry,0,none
41.54,1.8,0.49,wet,0,none
72.63,3.53,0.23,wet,0,none
45.8,2.75,7.52,wet,1,medium
53.99,4.05,1.53,wet,0,none
39.78,5.54,7.77,gravel,1,medium
86.12,3.48,5.82,dry,0,none
34.92,5.23,2.0,dry,0,none
49.76,3.03,6.36,dry,0,none
64.79,0.57,1.08,muddy,0,none
56.52,3.92,9.96,icy,1,high
48.65,1.9,1.36,dry,0,none
43.58,0.63,5.64,wet,0,none
56.05,5.34,8.61,dry,1,medium
25.51,4.37,4.95,wet,0,none
57.69,0.61,2.85,dry,0,none
60.4,4.89,4.02,dry,0,none
74.03,4.22,1.69,dry,0,none
72.61,1.0,1.83,gravel,0,none
70.4,3.05,6.37,wet,0,none
81.21,4.43,5.06,icy,1,low
77.33,3.66,0.08,icy,0,none
59.92,4.6,8.09,dry,1,medium
40.9,4.51,4.86,icy,0,none
53.44,0.55,5.98,wet,0,none
34.05,0.91,1.45,gravel,0,none
88.53,4.84,0.68,muddy,1,low
75.17,0.52,7.67,gravel,1,medium
69.39,1.52,5.86,icy,1,low
54.91,1.1,4.03,dry,0,none
63.93,4.29,2.26,dry,0,none
73.85,5.58,6.23,icy,1,medium
56.37,2.14,4.17,gravel,0,none
70.56,2.75,2.38,dry,0,none
35.81,5.46,4.64,muddy,0,none
83.26,3.27,9.28,dry,1,high
113.05,2.5,7.1,dry,1,medium
103.91,2.66,5.88,wet,0,none
80.95,5.05,4.14,dry,1,low
21.66,1.77,5.7,dry,0,none
62.55,2.2,9.63,gravel,1,high
65.78,2.38,9.83,dry,1,high
63.07,4.57,6.8,dry,0,none
53.89,4.78,4.72,muddy,0,none
57.66,4.03,6.46,dry,0,none
52.65,1.57,2.53,dry,0,none
86.47,5.19,0.86,dry,1,low
58.46,5.59,9.28,dry,1,high
60.05,3.73,5.54,dry,0,none
56.22,3.89,5.03,dry,0,none
51.68,1.65,7.4,dry,1,medium
55.76,1.83,8.3,dry,1,medium
36.84,5.28,2.14,dry,0,none
33.86,1.54,9.85,dry,1,high
39.58,1.41,8.62,wet,1,medium
62.68,3.8,1.15,dry,0,none
57.86,5.94,2.82,dry,0,none
74.73,3.41,1.73,icy,0,none
40.92,2.19,2.7,dry,0,none
56.44,2.06,9.7,muddy,1,high
59.94,3.96,6.61,icy,1,medium
51.52,4.65,7.61,icy,1,medium
61.95,4.12,4.78,dry,0,none
79.57,2.02,3.13,dry,0,none
39.08,3.43,2.48,wet,0,none
41.69,3.34,9.16,icy,1,high
39.22,2.41,8.77,wet,1,medium
52.95,5.68,8.87,wet,1,medium
48.02,5.86,3.24,muddy,0,none
37.29,1.26,2.82,icy,0,none
58.7,5.64,1.04,gravel,0,none
67.15,4.71,0.93,dry,0,none
67.08,2.89,6.67,wet,0,none
41.55,5.85,0.53,dry,0,none
67.75,5.43,7.98,dry,1,medium
42.96,3.06,7.45,dry,1,medium
79.49,2.88,5.69,wet,0,none
64.36,2.82,5.14,muddy,0,none
59.13,0.54,8.0,icy,1,medium
75.31,3.9,7.3,gravel,1,medium
55.64,3.27,6.02,wet,0,none
68.18,2.4,8.46,muddy,1,medium
76.06,4.94,2.58,wet,0,none
73.59,4.6,7.74,muddy,1,medium
59.38,3.27,0.98,wet,0,none
78.44,5.19,5.33,wet,0,none
45.5,3.81,0.42,wet,0,none
63.62,5.58,8.64,gravel,1,medium
65.88,3.81,8.03,dry,1,medium
40.82,4.66,9.93,muddy,1,high
47.12,3.65,7.64,dry,1,medium
54.88,2.07,2.36,wet,0,none
69.37,1.62,8.69,dry,1,medium
71.17,1.24,1.09,muddy,0,none
72.15,4.32,3.95,dry,0,none
55.32,1.36,7.13,dry,1,medium
62.01,4.71,1.02,gravel,0,none
60.41,4.51,2.57,dry,0,none
59.91,0.93,3.44,dry,0,none
35.86,3.23,4.47,dry,0,none
75.55,3.28,9.41,dry,1,high
58.38,1.31,2.8,wet,0,none
40.76,2.41,9.01,dry,1,high
73.89,3.46,3.35,wet,0,none
46.43,1.47,0.62,icy,0,none
62.16,5.46,0.48,wet,0,none
36.88,2.61,4.94,dry,0,none
61.38,2.98,7.48,wet,1,medium
56.11,0.63,8.94,dry,1,medium
68.02,5.88,4.33,dry,0,none
42.83,3.12,3.03,wet,0,none
57.87,5.97,1.85,dry,0,none
81.68,2.4,4.74,wet,0,none
37.41,5.85,5.08,dry,0,none
65.75,2.95,4.07,dry,0,none
50.97,4.13,7.28,dry,1,medium
58.63,4.34,3.42,wet,0,none
62.43,4.45,1.42,dry,0,none
40.08,2.35,7.16,gravel,1,medium
57.33,1.78,6.85,wet,0,none
46.47,2.63,8.69,icy,1,medium
59.87,5.94,3.69,gravel,0,none
69.28,2.07,3.91,dry,0,none
77.16,4.96,4.13,dry,0,none
47.81,4.49,4.66,dry,0,none
75.22,3.5,5.99,icy,1,low
35.3,1.96,9.86,dry,1,high
23.95,5.48,5.27,wet,0,none
67.52,3.93,3.03,dry,0,none
49.15,2.9,6.77,dry,0,none
72.38,4.38,9.88,dry,1,high
99.04,1.45,1.33,dry,0,none
68.4,2.76,7.93,dry,1,medium
55.73,1.62,4.94,wet,0,none
56.47,1.94,5.49,wet,0,none
44.89,4.79,9.38,dry,1,high
74.7,5.37,1.25,dry,0,none
46.93,3.72,6.12,wet,0,none
68.03,1.58,2.87,wet,0,none
36.93,4.39,3.98,dry,0,none
57.71,6.0,2.61,dry,0,none
50.13,1.96,1.7,dry,0,none
67.99,5.81,6.08,dry,0,none
35.59,2.75,3.9,gravel,0,none
59.28,0.68,2.86,icy,0,none
81.61,2.46,7.83,icy,1,medium
81.14,3.99,0.33,wet,0,none
55.21,5.83,1.81,dry,0,none
72.59,1.54,4.01,dry,0,none
50.87,5.26,6.37,dry,0,none
74.92,4.97,4.04,icy,0,none
39.5,3.64,9.88,dry,1,high
60.16,1.03,7.01,dry,1,medium
68.12,1.98,6.69,icy,1,medium
79.83,2.52,9.41,dry,1,high
46.56,1.25,0.68,dry,0,none
52.85,3.06,9.34,dry,1,high
80.36,3.74,6.6,icy,1,medium
47.92,4.94,5.24,dry,0,none
26.09,5.93,7.97,gravel,1,medium
69.16,2.77,0.53,wet,0,none
83.61,0.6,0.47,icy,0,none
58.61,4.35,5.94,dry,0,none
63.62,3.64,5.79,dry,0,none
70.04,5.56,6.45,dry,0,none
54.87,5.25,0.6,icy,0,none
62.03,5.16,3.15,gravel,0,none
46.29,3.51,0.1,dry,0,none
58.82,0.82,3.35,dry,0,none
46.62,1.71,3.17,gravel,0,none
58.49,2.29,6.41,dry,0,none
69.27,4.26,9.84,icy,1,high
84.1,2.6,1.71,gravel,0,none
64.39,2.86,4.19,icy,0,none
85.82,2.73,9.54,gravel,1,high
49.51,5.91,5.23,dry,0,none
28.74,2.46,9.85,dry,1,high
79.78,0.72,4.1,icy,0,none
67.02,1.57,8.85,dry,1,medium
49.18,2.56,9.17,dry,1,high
44.55,5.63,7.77,dry,1,medium
65.44,2.08,4.69,wet,0,none
62.96,1.19,6.52,dry,0,none
51.94,4.19,3.25,dry,0,none
72.65,5.21,6.92,wet,0,none
59.9,1.34,4.97,wet,0,none
64.49,3.5,9.55,dry,1,high
75.03,0.59,0.12,dry,0,none
68.48,4.3,6.48,dry,0,none
56.65,4.11,3.18,dry,0,none
93.56,2.18,7.95,muddy,1,medium
67.88,2.27,0.71,icy,0,none
53.96,5.49,4.16,dry,0,none
40.32,0.99,1.96,gravel,0,none
40.52,0.85,7.15,wet,1,medium
62.69,4.81,8.51,dry,1,medium
54.41,4.54,5.84,dry,0,none
75.91,0.63,4.02,icy,0,none
56.87,1.86,0.72,wet,0,none
77.67,2.87,6.0,dry,0,none
65.35,1.16,4.0,dry,0,none
59.08,2.01,1.34,dry,0,none
67.44,2.76,3.69,icy,0,none
72.79,5.05,0.91,dry,0,none
68.22,3.93,2.92,dry,0,none
69.48,5.64,4.92,muddy,0,none
47.22,0.59,2.55,wet,0,none
39.15,1.53,1.36,muddy,0,none
55.2,2.79,5.84,wet,0,none
54.15,2.27,1.41,wet,0,none
60.36,4.58,6.94,dry,0,none
70.67,2.07,5.6,dry,0,none
35.03,4.19,7.91,icy,1,medium
77.21,2.5,0.15,muddy,0,none
47.7,1.36,3.66,dry,0,none
55.16,1.64,9.35,dry,1,high
63.89,0.55,1.04,wet,0,none
92.33,4.84,3.9,dry,1,low
46.72,5.86,0.16,icy,0,none
36.95,4.47,9.49,muddy,1,high
74.81,2.2,9.83,dry,1,high
56.72,4.06,6.27,gravel,1,medium
55.82,1.92,2.63,dry,0,none
80.15,2.32,6.17,wet,0,none
59.98,2.72,7.94,muddy,1,medium
78.74,2.09,6.89,dry,0,none
49.99,1.35,6.24,icy,1,medium
63.46,2.91,5.61,dry,0,none
60.81,3.75,3.8,gravel,0,none
62.94,3.97,0.13,dry,0,none
48.89,1.71,5.63,muddy,0,none
61.48,4.17,3.85,dry,0,none
59.01,4.67,0.18,dry,0,none
19.54,2.96,0.14,dry,0,none
63.29,0.94,4.85,gravel,0,none
30.02,5.59,6.85,dry,0,none
66.0,5.43,1.47,icy,0,none
81.06,2.97,5.97,muddy,0,none
54.27,0.51,9.74,dry,1,high
71.15,0.64,1.52,wet,0,none
58.1,5.09,4.48,dry,0,none
19.16,3.51,2.0,icy,0,none
31.39,1.04,9.46,dry,1,high
73.05,0.95,6.78,dry,0,none
53.73,2.12,7.59,dry,1,medium
37.51,2.36,9.86,wet,1,high
67.5,0.57,8.06,dry,1,medium
45.57,3.51,5.66,icy,1,low
91.11,1.59,2.83,dry,0,none
92.86,3.18,6.78,wet,0,none
72.5,4.96,2.74,muddy,0,none
50.69,3.58,3.49,wet,0,none
67.87,5.95,5.66,dry,0,none
52.05,5.53,6.42,dry,0,none
47.78,1.8,0.84,wet,0,none
100.47,2.93,5.61,dry,0,none
89.01,1.56,3.54,dry,0,none
61.4,2.79,1.87,wet,0,none
64.17,1.01,7.13,icy,1,medium
69.34,3.51,5.24,wet,0,none
82.42,5.03,7.87,gravel,1,medium
54.61,2.96,7.5,dry,1,medium
45.53,1.43,6.21,icy,1,medium
77.01,4.22,5.68,muddy,0,none
49.59,4.4,9.63,dry,1,high
46.63,5.7,5.2,wet,0,none
58.88,4.8,0.06,dry,0,none
77.02,5.28,5.95,dry,0,none
49.19,1.6,4.24,dry,0,none
41.58,2.32,5.35,wet,0,none
53.21,2.68,1.44,dry,0,none
55.71,5.09,5.01,dry,0,none
44.39,4.62,9.74,dry,1,high
65.36,3.15,9.62,gravel,1,high
52.53,3.29,7.03,dry,1,medium
42.92,5.13,0.83,muddy,0,none
55.27,3.79,5.09,dry,0,none
91.82,2.98,2.06,icy,0,none
39.45,0.75,3.74,dry,0,none
58.17,0.64,5.63,icy,1,low
58.34,5.89,0.1,wet,0,none
48.66,2.52,6.73,icy,1,medium
63.19,1.92,2.23,muddy,0,none
42.11,5.42,2.03,wet,0,none
43.4,2.06,2.93,wet,0,none
53.8,2.3,6.41,gravel,1,medium
61.12,3.86,8.13,dry,1,medium
85.47,6.0,4.57,dry,1,low
59.76,4.8,5.73,icy,1,low
71.05,5.36,4.49,icy,0,none
55.11,5.21,9.94,dry,1,high
88.4,1.84,4.74,dry,0,none
61.17,2.67,6.71,wet,0,none
71.47,3.58,2.89,icy,0,none
66.99,1.54,1.39,dry,0,none
38.83,2.25,8.61,dry,1,medium
53.47,3.81,4.26,gravel,0,none
61.72,5.13,9.07,wet,1,high
74.01,2.2,2.96,dry,0,none
49.47,1.56,6.78,dry,0,none
56.26,4.97,7.92,dry,1,medium
34.64,5.2,1.61,dry,0,none
71.94,0.73,7.95,icy,1,medium
62.5,1.85,6.7,wet,0,none
65.68,3.3,8.48,dry,1,medium
62.9,0.75,4.21,gravel,0,none
82.37,3.15,9.68,wet,1,high
24.66,0.93,2.65,dry,0,none
59.16,3.64,0.81,dry,0,none
67.18,2.06,0.4,dry,0,none
65.26,4.7,8.7,dry,1,medium
45.69,1.88,3.33,wet,0,none
47.82,4.94,4.83,dry,0,none
62.03,5.81,1.17,wet,0,none
54.49,1.64,6.97,icy,1,medium
46.66,5.71,0.9,dry,0,none
48.14,3.3,4.52,icy,0,none
48.33,4.5,7.33,wet,1,medium
88.28,5.13,3.97,dry,1,low
82.61,0.57,2.13,wet,0,none
58.54,2.47,0.99,dry,0,none
53.61,4.65,5.53,gravel,1,low
70.93,4.17,1.92,gravel,0,none
48.43,5.91,1.77,dry,0,none
73.54,5.47,2.69,gravel,0,none
78.41,2.02,6.41,gravel,1,medium
64.17,5.87,2.23,icy,0,none
73.57,5.04,9.27,icy,1,high
67.66,1.61,9.53,wet,1,high
58.79,5.47,0.66,icy,0,none
99.15,0.81,0.4,dry,0,none
88.96,0.53,5.25,dry,0,none
70.5,2.38,6.58,dry,0,none
59.14,0.54,6.64,muddy,0,none
56.39,2.23,6.26,gravel,1,medium
70.28,2.31,4.02,dry,0,none
46.9,4.24,9.22,dry,1,high
40.84,3.71,0.1,dry,0,none
77.91,3.58,3.37,muddy,0,none
44.37,1.34,3.67,muddy,0,none
68.31,2.73,4.66,dry,0,none
30.49,4.69,5.43,dry,0,none
51.4,3.62,6.93,gravel,1,medium
48.13,3.29,6.2,dry,0,none
63.4,5.87,2.36,wet,0,none
81.67,5.56,2.48,dry,1,low
23.68,2.55,9.63,dry,1,high
86.07,2.0,6.75,wet,0,none
51.73,5.85,5.47,dry,0,none
68.3,5.53,6.64,icy,1,medium
40.19,4.74,0.3,wet,0,none
79.17,3.56,0.32,dry,0,none
50.99,5.51,6.28,wet,0,none
55.69,4.18,8.51,icy,1,medium
51.06,3.9,9.78,gravel,1,high
65.54,1.68,6.2,wet,0,none
29.6,5.75,3.56,dry,0,none
77.85,1.02,9.63,wet,1,high
46.99,2.04,9.28,dry,1,high
78.93,2.0,5.37,dry,0,none
65.6,4.6,9.16,wet,1,high
82.3,5.8,7.86,wet,1,medium
55.24,2.66,8.08,gravel,1,medium
76.24,4.68,9.01,icy,1,high
66.03,4.06,7.99,gravel,1,medium
48.41,0.64,8.26,wet,1,medium
78.04,3.89,4.4,dry,0,none
43.27,4.6,9.61,wet,1,high
77.21,2.23,8.46,wet,1,medium
47.77,2.91,4.49,dry,0,none
59.67,1.97,9.96,gravel,1,high
83.41,3.91,6.45,wet,0,none
72.45,1.51,0.59,dry,0,none
64.76,2.63,5.65,muddy,0,none
74.85,0.91,7.91,dry,1,medium
43.18,4.45,2.14,wet,0,none
73.93,4.75,8.14,dry,1,medium
50.85,2.27,9.7,dry,1,high
55.34,3.13,6.65,dry,0,none
62.31,1.43,9.02,dry,1,high
56.29,5.52,4.04,dry,0,none
62.25,2.99,7.83,dry,1,medium
47.15,1.93,5.17,dry,0,none
89.62,3.69,6.31,dry,0,none
84.02,3.12,5.62,icy,1,low
81.51,2.09,1.58,wet,0,none
52.19,0.86,2.47,icy,0,none
61.84,1.57,3.74,dry,0,none
46.88,1.86,0.05,dry,0,none
55.59,2.43,7.96,dry,1,medium
72.15,1.04,0.12,muddy,0,none
40.18,3.24,4.61,gravel,0,none
50.85,0.67,7.98,wet,1,medium
46.77,2.16,2.19,wet,0,none
45.19,1.95,0.11,dry,0,none
46.55,5.64,8.64,dry,1,medium
39.62,3.38,4.78,wet,0,none
28.06,4.79,4.88,dry,0,none
57.34,5.55,0.48,muddy,0,none
57.84,5.44,6.9,muddy,0,none
41.3,2.21,5.3,wet,0,none
54.3,4.11,6.91,dry,0,none
28.47,4.73,9.25,dry,1,high
46.81,5.53,5.52,gravel,1,low
82.89,3.24,6.27,muddy,0,none
50.44,5.14,0.4,wet,0,none
56.64,0.76,8.35,muddy,1,medium
68.43,5.64,7.69,wet,1,medium
64.66,3.37,6.8,wet,0,none
63.82,2.08,2.5,dry,0,none
82.09,2.68,4.0,wet,0,none
70.26,5.75,5.18,muddy,0,none
49.83,4.09,3.96,dry,0,none
34.8,5.05,6.63,dry,0,none
77.47,2.17,0.63,gravel,0,none
50.61,1.45,0.03,dry,0,none
66.25,3.64,6.62,dry,0,none
76.34,4.09,5.65,gravel,1,low
56.92,4.93,7.87,dry,1,medium
77.84,1.6,4.54,wet,0,none
65.17,0.63,2.23,dry,0,none
65.24,2.83,0.47,dry,0,none
46.77,1.68,3.97,dry,0,none
46.9,4.97,2.44,muddy,0,none
81.84,5.0,3.94,wet,1,low
91.13,1.73,8.92,wet,1,medium
66.03,1.01,0.16,wet,0,none
76.53,1.5,1.97,wet,0,none
53.85,2.36,7.54,gravel,1,medium
50.6,4.4,1.04,dry,0,none
63.45,1.8,0.73,dry,0,none
53.85,2.82,7.09,dry,1,medium
57.43,1.56,4.29,dry,0,none
31.1,2.47,4.34,dry,0,none
46.61,1.01,2.61,dry,0,none
58.87,1.14,2.53,icy,0,none
59.48,1.67,8.92,dry,1,medium
58.35,5.22,3.0,muddy,0,none
69.04,3.38,8.48,dry,1,medium
59.51,5.05,9.41,wet,1,high
57.58,1.07,5.71,muddy,0,none
58.97,3.42,2.98,wet,0,none
72.51,2.37,6.04,wet,0,none
44.99,4.42,4.3,dry,0,none
65.34,1.01,8.29,wet,1,medium
55.46,5.1,5.71,dry,0,none
38.32,5.13,2.64,dry,0,none
79.77,3.58,0.02,dry,0,none
50.79,1.48,4.92,icy,0,none
85.26,4.85,6.05,gravel,1,medium
77.82,2.22,8.6,wet,1,medium
61.4,2.92,0.02,dry,0,none
68.87,3.16,4.55,dry,0,none
65.44,4.93,8.85,gravel,1,medium
59.56,3.77,8.23,wet,1,medium
61.34,3.43,4.62,gravel,0,none
31.4,1.56,0.67,icy,0,none
74.37,3.85,3.79,dry,0,none
55.83,2.21,9.71,dry,1,high
65.76,3.56,3.47,icy,0,none
66.24,3.65,8.89,dry,1,medium
69.26,1.02,3.94,gravel,0,none
53.35,5.6,1.53,dry,0,none
78.1,2.35,4.26,dry,0,none
45.19,0.55,9.77,dry,1,high
69.09,5.44,3.0,gravel,0,none
29.99,5.28,5.97,muddy,0,none
15.26,5.05,9.12,muddy,1,high
34.34,3.24,8.51,wet,1,medium
67.89,3.71,8.96,dry,1,medium
56.06,2.96,6.78,dry,0,none
72.32,1.11,4.66,dry,0,none
62.33,5.69,1.42,wet,0,none
57.65,4.17,6.37,dry,0,none
71.82,1.69,2.91,muddy,0,none
75.7,1.41,9.21,wet,1,high
66.55,2.97,5.53,dry,0,none
60.3,4.84,7.97,dry,1,medium
48.57,1.04,8.05,dry,1,medium
45.49,4.87,0.81,wet,0,none
54.91,3.48,5.23,muddy,0,none
35.38,5.91,7.64,dry,1,medium
54.88,2.4,3.15,dry,0,none
50.41,4.82,3.61,dry,0,none
107.9,1.99,3.23,gravel,0,none
49.16,4.79,8.67,muddy,1,medium
61.51,3.98,7.37,dry,1,medium
53.34,4.32,8.77,dry,1,medium
57.16,4.8,8.47,gravel,1,medium
49.27,1.96,5.85,wet,0,none
65.09,4.52,2.22,dry,0,none
